Mturk_id,base_rate,phase,trial,email_type,email_id,user_action1,user_action2,user_action3,time,score,cum_score
A3MXB3R0R9G9TA,50_OutFeed,2,12,ham,225,0,76,4,4/3/2019 15:03,1,20
A3MXB3R0R9G9TA,50_OutFeed,2,13,phishing,1,1,98,5,4/3/2019 15:03,1,21
A3MXB3R0R9G9TA,50_OutFeed,2,14,ham,204,0,81,4,4/3/2019 15:03,1,22
A3MXB3R0R9G9TA,50_OutFeed,2,15,phishing,144,1,96,6,4/3/2019 15:04,1,23
A3MXB3R0R9G9TA,50_OutFeed,2,16,phishing,104,1,96,6,4/3/2019 15:04,1,24
A3MXB3R0R9G9TA,50_OutFeed,2,17,phishing,42,1,94,6,4/3/2019 15:04,1,25
A3MXB3R0R9G9TA,50_OutFeed,2,18,ham,196,0,61,4,4/3/2019 15:05,1,26
A3MXB3R0R9G9TA,50_OutFeed,2,19,ham,224,0,88,4,4/3/2019 15:05,1,27
A3MXB3R0R9G9TA,50_OutFeed,2,20,phishing,140,1,77,6,4/3/2019 15:06,1,28
A3MXB3R0R9G9TA,50_OutFeed,2,21,ham,234,0,64,4,4/3/2019 15:06,1,29
A3MXB3R0R9G9TA,50_OutFeed,2,22,ham,221,0,70,4,4/3/2019 15:07,1,30
A3MXB3R0R9G9TA,50_OutFeed,2,23,phishing,134,0,73,4,4/3/2019 15:07,0,30
A3MXB3R0R9G9TA,50_OutFeed,2,24,phishing,114,1,80,5,4/3/2019 15:08,1,31
A3MXB3R0R9G9TA,50_OutFeed,2,25,phishing,170,1,91,6,4/3/2019 15:08,1,32
A3MXB3R0R9G9TA,50_OutFeed,2,26,ham,211,0,82,4,4/3/2019 15:08,1,33
A3MXB3R0R9G9TA,50_OutFeed,2,27,ham,235,0,78,4,4/3/2019 15:08,1,34
A3MXB3R0R9G9TA,50_OutFeed,2,28,phishing,108,0,79,4,4/3/2019 15:09,0,34
A3MXB3R0R9G9TA,50_OutFeed,2,29,phishing,52,1,85,6,4/3/2019 15:09,1,35
A3MXB3R0R9G9TA,50_OutFeed,2,30,phishing,36,1,99,5,4/3/2019 15:10,1,36
A3MXB3R0R9G9TA,50_OutFeed,2,31,phishing,37,1,81,5,4/3/2019 15:10,1,37
A3MXB3R0R9G9TA,50_OutFeed,2,32,phishing,49,1,95,5,4/3/2019 15:10,1,38
A3MXB3R0R9G9TA,50_OutFeed,2,33,ham,216,0,85,6,4/3/2019 15:11,1,39
A3MXB3R0R9G9TA,50_OutFeed,2,34,phishing,41,1,97,5,4/3/2019 15:11,1,40
A3MXB3R0R9G9TA,50_OutFeed,2,35,phishing,34,1,90,6,4/3/2019 15:11,1,41
A3MXB3R0R9G9TA,50_OutFeed,2,36,ham,218,0,80,4,4/3/2019 15:12,1,42
A3MXB3R0R9G9TA,50_OutFeed,2,37,phishing,160,1,93,5,4/3/2019 15:12,1,43
A3MXB3R0R9G9TA,50_OutFeed,2,38,ham,197,0,86,4,4/3/2019 15:12,1,44
A3MXB3R0R9G9TA,50_OutFeed,2,39,ham,205,1,83,4,4/3/2019 15:13,0,44
A3MXB3R0R9G9TA,50_OutFeed,2,40,ham,187,1,88,4,4/3/2019 15:13,0,44
A3MXB3R0R9G9TA,50_OutFeed,2,ch19,check,241,1,100,5,4/3/2019 15:05,1,26
A3MXB3R0R9G9TA,50_OutFeed,2,ch9,check,240,1,100,6,4/3/2019 15:02,1,16
A3MXB3R0R9G9TA,50_OutFeed,3,1,ham,217,0,87,4,4/3/2019 15:13,1,45
A3MXB3R0R9G9TA,50_OutFeed,3,2,ham,198,0,83,4,4/3/2019 15:14,1,46
A3MXB3R0R9G9TA,50_OutFeed,3,3,ham,207,0,89,4,4/3/2019 15:14,1,47
A3MXB3R0R9G9TA,50_OutFeed,3,4,phishing,185,1,92,4,4/3/2019 15:14,1,48
A3MXB3R0R9G9TA,50_OutFeed,3,5,ham,226,0,88,4,4/3/2019 15:14,1,49
A3MXB3R0R9G9TA,50_OutFeed,3,6,phishing,183,1,85,6,4/3/2019 15:15,1,50
A3MXB3R0R9G9TA,50_OutFeed,3,7,ham,227,1,87,5,4/3/2019 15:15,0,50
A3MXB3R0R9G9TA,50_OutFeed,3,8,ham,236,0,83,4,4/3/2019 15:15,1,51
A3MXB3R0R9G9TA,50_OutFeed,3,9,ham,237,1,78,6,4/3/2019 15:15,0,51
A3MXB3R0R9G9TA,50_OutFeed,3,10,ham,214,1,84,6,4/3/2019 15:16,0,51
A3N6DWJC7P3HSI,25_OutFeed,1,1,phishing,184,0,100,4,6/3/2019 12:32,0,0
A3N6DWJC7P3HSI,25_OutFeed,1,2,ham,193,0,100,2,6/3/2019 12:32,1,1
A3N6DWJC7P3HSI,25_OutFeed,1,3,ham,217,0,100,2,6/3/2019 12:33,1,2
A3N6DWJC7P3HSI,25_OutFeed,1,4,ham,212,0,81,4,6/3/2019 12:33,1,3
A3N6DWJC7P3HSI,25_OutFeed,1,5,ham,207,0,85,4,6/3/2019 12:33,1,4
A3N6DWJC7P3HSI,25_OutFeed,1,6,ham,229,0,93,4,6/3/2019 12:34,1,5
A3N6DWJC7P3HSI,25_OutFeed,1,7,ham,234,0,91,4,6/3/2019 12:34,1,6
A3N6DWJC7P3HSI,25_OutFeed,1,8,phishing,185,1,73,4,6/3/2019 12:35,1,7
A3N6DWJC7P3HSI,25_OutFeed,1,9,ham,192,0,100,4,6/3/2019 12:35,1,8
A3N6DWJC7P3HSI,25_OutFeed,1,10,ham,206,0,100,4,6/3/2019 12:35,1,9
A3N6DWJC7P3HSI,25_OutFeed,2,1,ham,220,0,87,4,6/3/2019 12:36,1,10
A3N6DWJC7P3HSI,25_OutFeed,2,2,ham,223,0,100,4,6/3/2019 12:36,1,11
A3N6DWJC7P3HSI,25_OutFeed,2,3,ham,230,0,100,4,6/3/2019 12:37,1,12
A3N6DWJC7P3HSI,25_OutFeed,2,4,ham,215,0,97,4,6/3/2019 12:37,1,13
A3N6DWJC7P3HSI,25_OutFeed,2,5,ham,237,0,100,4,6/3/2019 12:38,1,14
A3N6DWJC7P3HSI,25_OutFeed,2,6,phishing,32,1,100,6,6/3/2019 12:39,1,15
A3N6DWJC7P3HSI,25_OutFeed,2,7,phishing,139,1,90,5,6/3/2019 12:39,1,16
A3N6DWJC7P3HSI,25_OutFeed,2,8,ham,201,1,72,4,6/3/2019 12:40,0,16
A3N6DWJC7P3HSI,25_OutFeed,2,9,ham,199,0,100,4,6/3/2019 12:41,1,17
A3N6DWJC7P3HSI,25_OutFeed,2,10,phishing,103,1,100,5,6/3/2019 12:42,1,18
A3N6DWJC7P3HSI,25_OutFeed,2,11,ham,226,0,100,4,6/3/2019 12:42,1,19
A3N6DWJC7P3HSI,25_OutFeed,2,12,ham,190,0,100,4,6/3/2019 12:42,1,20
A3N6DWJC7P3HSI,25_OutFeed,2,13,ham,194,0,100,4,6/3/2019 12:43,1,21
A3N6DWJC7P3HSI,25_OutFeed,2,14,ham,191,0,100,4,6/3/2019 12:43,1,22
A3N6DWJC7P3HSI,25_OutFeed,2,15,ham,222,0,100,4,6/3/2019 12:43,1,23
A3N6DWJC7P3HSI,25_OutFeed,2,16,phishing,106,1,100,4,6/3/2019 12:44,1,24
A3N6DWJC7P3HSI,25_OutFeed,2,17,ham,233,0,100,4,6/3/2019 12:44,1,25
A3N6DWJC7P3HSI,25_OutFeed,2,18,ham,218,0,100,4,6/3/2019 12:44,1,26
A3N6DWJC7P3HSI,25_OutFeed,2,19,ham,208,0,100,4,6/3/2019 12:44,1,27
A3N6DWJC7P3HSI,25_OutFeed,2,20,ham,219,0,100,4,6/3/2019 12:45,1,28
A3N6DWJC7P3HSI,25_OutFeed,2,21,ham,195,0,100,4,6/3/2019 12:45,1,29
A3N6DWJC7P3HSI,25_OutFeed,2,22,ham,221,0,100,4,6/3/2019 12:45,1,30
A3N6DWJC7P3HSI,25_OutFeed,2,23,ham,224,0,100,4,6/3/2019 12:46,1,31
A3N6DWJC7P3HSI,25_OutFeed,2,24,ham,196,0,100,4,6/3/2019 12:46,1,32
A3N6DWJC7P3HSI,25_OutFeed,2,25,ham,231,0,100,4,6/3/2019 12:46,1,33
A3N6DWJC7P3HSI,25_OutFeed,2,26,ham,197,0,100,4,6/3/2019 12:47,1,34
A3N6DWJC7P3HSI,25_OutFeed,2,27,ham,187,0,100,4,6/3/2019 12:47,1,35
A3N6DWJC7P3HSI,25_OutFeed,2,28,ham,225,0,100,4,6/3/2019 12:47,1,36
A3N6DWJC7P3HSI,25_OutFeed,2,29,phishing,85,0,100,3,6/3/2019 12:47,0,36
A3N6DWJC7P3HSI,25_OutFeed,2,30,ham,198,0,100,4,6/3/2019 12:48,1,37
A3N6DWJC7P3HSI,25_OutFeed,2,31,ham,200,0,100,4,6/3/2019 12:49,1,38
A3N6DWJC7P3HSI,25_OutFeed,2,32,ham,202,0,100,4,6/3/2019 12:49,1,39
A3N6DWJC7P3HSI,25_OutFeed,2,33,phishing,117,1,100,5,6/3/2019 12:49,1,40
A3N6DWJC7P3HSI,25_OutFeed,2,34,phishing,29,1,100,6,6/3/2019 12:49,1,41
A3N6DWJC7P3HSI,25_OutFeed,2,35,phishing,121,1,100,6,6/3/2019 12:50,1,42
A3N6DWJC7P3HSI,25_OutFeed,2,36,phishing,42,1,100,6,6/3/2019 12:50,1,43
A3N6DWJC7P3HSI,25_OutFeed,2,37,ham,227,0,79,4,6/3/2019 12:50,1,44
A3N6DWJC7P3HSI,25_OutFeed,2,38,ham,235,0,100,4,6/3/2019 12:51,1,45
A3N6DWJC7P3HSI,25_OutFeed,2,39,ham,228,0,87,4,6/3/2019 12:51,1,46
A3N6DWJC7P3HSI,25_OutFeed,2,40,phishing,56,1,100,5,6/3/2019 12:51,1,47
A3N6DWJC7P3HSI,25_OutFeed,2,ch24,check,241,1,100,5,6/3/2019 12:46,1,31
A3N6DWJC7P3HSI,25_OutFeed,2,ch5,check,240,1,100,6,6/3/2019 12:38,1,13
A3N6DWJC7P3HSI,25_OutFeed,3,1,ham,203,1,88,5,6/3/2019 12:52,0,47
A3N6DWJC7P3HSI,25_OutFeed,3,2,ham,214,0,100,4,6/3/2019 12:52,1,48
A3N6DWJC7P3HSI,25_OutFeed,3,3,phishing,179,1,100,5,6/3/2019 12:53,1,49
A3N6DWJC7P3HSI,25_OutFeed,3,4,ham,232,0,100,4,6/3/2019 12:53,1,50
A3N6DWJC7P3HSI,25_OutFeed,3,5,ham,204,0,100,4,6/3/2019 12:53,1,51
A3N6DWJC7P3HSI,25_OutFeed,3,6,ham,236,1,100,5,6/3/2019 12:53,0,51
A3N6DWJC7P3HSI,25_OutFeed,3,7,ham,188,0,92,4,6/3/2019 12:54,1,52
A3N6DWJC7P3HSI,25_OutFeed,3,8,ham,209,0,80,4,6/3/2019 12:54,1,53
A3N6DWJC7P3HSI,25_OutFeed,3,9,phishing,183,1,100,6,6/3/2019 12:54,1,54
A3N6DWJC7P3HSI,25_OutFeed,3,10,ham,205,0,93,4,6/3/2019 12:55,1,55
A3O7X46E3REM7I,25_OutFeed,1,1,ham,191,0,99,5,1/3/2019 15:56,1,1
A3O7X46E3REM7I,25_OutFeed,1,2,ham,229,1,77,3,1/3/2019 15:56,0,1
A3O7X46E3REM7I,25_OutFeed,1,3,phishing,185,1,94,5,1/3/2019 15:57,1,2
A3O7X46E3REM7I,25_OutFeed,1,4,ham,215,0,95,5,1/3/2019 15:57,1,3
A3O7X46E3REM7I,25_OutFeed,1,5,ham,193,0,98,5,1/3/2019 15:59,1,4
A3O7X46E3REM7I,25_OutFeed,1,6,ham,196,0,99,5,1/3/2019 15:59,1,5
A3O7X46E3REM7I,25_OutFeed,1,7,ham,194,0,83,5,1/3/2019 16:00,1,6
A3O7X46E3REM7I,25_OutFeed,1,8,ham,207,0,97,1,1/3/2019 16:00,1,7
A3O7X46E3REM7I,25_OutFeed,1,9,ham,206,1,76,5,1/3/2019 16:01,0,7
A3O7X46E3REM7I,25_OutFeed,1,10,phishing,178,1,81,5,1/3/2019 16:02,1,8
A3O7X46E3REM7I,25_OutFeed,2,1,ham,233,0,96,5,1/3/2019 16:02,1,9
A3O7X46E3REM7I,25_OutFeed,2,2,ham,228,0,98,5,1/3/2019 16:03,1,10
A3O7X46E3REM7I,25_OutFeed,2,3,ham,208,0,95,5,1/3/2019 16:04,1,11
A3O7X46E3REM7I,25_OutFeed,2,4,phishing,142,1,95,5,1/3/2019 16:04,1,12
A3O7X46E3REM7I,25_OutFeed,2,5,ham,238,0,99,5,1/3/2019 16:05,1,13
A3O7X46E3REM7I,25_OutFeed,2,6,ham,231,0,97,5,1/3/2019 16:05,1,14
A3O7X46E3REM7I,25_OutFeed,2,7,ham,214,0,94,5,1/3/2019 16:06,1,15
A3O7X46E3REM7I,25_OutFeed,2,8,phishing,145,0,98,1,1/3/2019 16:06,0,15
A3O7X46E3REM7I,25_OutFeed,2,9,ham,239,1,75,5,1/3/2019 16:08,0,15
A3O7X46E3REM7I,25_OutFeed,2,10,ham,218,1,76,5,1/3/2019 16:08,0,15
A3O7X46E3REM7I,25_OutFeed,2,11,ham,226,0,97,5,1/3/2019 16:08,1,16
A3O7X46E3REM7I,25_OutFeed,2,12,ham,221,0,94,5,1/3/2019 16:09,1,17
A3O7X46E3REM7I,25_OutFeed,2,13,phishing,73,1,98,6,1/3/2019 16:09,1,18
A3O7X46E3REM7I,25_OutFeed,2,14,phishing,104,0,96,4,1/3/2019 16:09,0,18
A3O7X46E3REM7I,25_OutFeed,2,15,ham,235,1,88,5,1/3/2019 16:10,0,18
A3O7X46E3REM7I,25_OutFeed,2,16,ham,192,0,99,5,1/3/2019 16:11,1,19
A3O7X46E3REM7I,25_OutFeed,2,17,ham,217,0,98,5,1/3/2019 16:12,1,20
A3O7X46E3REM7I,25_OutFeed,2,18,ham,210,0,100,4,1/3/2019 16:12,1,21
A3O7X46E3REM7I,25_OutFeed,2,19,ham,202,0,95,4,1/3/2019 16:12,1,22
A3O7X46E3REM7I,25_OutFeed,2,20,phishing,35,1,96,6,1/3/2019 16:12,1,23
A3O7X46E3REM7I,25_OutFeed,2,21,ham,188,0,94,1,1/3/2019 16:13,1,24
A3O7X46E3REM7I,25_OutFeed,2,22,phishing,120,1,96,5,1/3/2019 16:13,1,25
A3O7X46E3REM7I,25_OutFeed,2,23,ham,195,1,79,5,1/3/2019 16:14,0,25
A3O7X46E3REM7I,25_OutFeed,2,24,ham,187,0,98,5,1/3/2019 16:14,1,26
A3O7X46E3REM7I,25_OutFeed,2,25,ham,209,0,95,5,1/3/2019 16:14,1,27
A3O7X46E3REM7I,25_OutFeed,2,26,ham,216,0,96,5,1/3/2019 16:15,1,28
A3O7X46E3REM7I,25_OutFeed,2,27,phishing,85,1,95,5,1/3/2019 16:15,1,29
A3O7X46E3REM7I,25_OutFeed,2,28,ham,197,0,97,4,1/3/2019 16:15,1,30
A3O7X46E3REM7I,25_OutFeed,2,29,ham,212,0,93,1,1/3/2019 16:16,1,31
A3O7X46E3REM7I,25_OutFeed,2,30,phishing,90,1,96,5,1/3/2019 16:16,1,32
A3O7X46E3REM7I,25_OutFeed,2,31,ham,224,0,94,5,1/3/2019 16:16,1,33
A3O7X46E3REM7I,25_OutFeed,2,32,ham,237,0,95,5,1/3/2019 16:17,1,34
A3O7X46E3REM7I,25_OutFeed,2,33,ham,203,0,95,5,1/3/2019 16:17,1,35
A3O7X46E3REM7I,25_OutFeed,2,34,phishing,5,0,93,5,1/3/2019 16:17,0,35
A3O7X46E3REM7I,25_OutFeed,2,35,ham,211,1,98,5,1/3/2019 16:18,0,35
A3O7X46E3REM7I,25_OutFeed,2,36,ham,219,0,96,5,1/3/2019 16:18,1,36
A3O7X46E3REM7I,25_OutFeed,2,37,ham,198,0,99,5,1/3/2019 16:18,1,37
A3O7X46E3REM7I,25_OutFeed,2,38,phishing,50,1,92,5,1/3/2019 16:19,1,38
A3O7X46E3REM7I,25_OutFeed,2,39,ham,213,0,98,5,1/3/2019 16:19,1,39
A3O7X46E3REM7I,25_OutFeed,2,40,ham,220,1,96,5,1/3/2019 16:20,0,39
A3O7X46E3REM7I,25_OutFeed,2,ch16,check,241,1,100,5,1/3/2019 16:11,0,18
A3O7X46E3REM7I,25_OutFeed,2,ch9,check,240,1,100,6,1/3/2019 16:07,0,15
A3O7X46E3REM7I,25_OutFeed,3,1,ham,222,0,92,5,1/3/2019 16:20,1,40
A3O7X46E3REM7I,25_OutFeed,3,2,ham,223,1,98,5,1/3/2019 16:20,0,40
A3O7X46E3REM7I,25_OutFeed,3,3,ham,225,0,95,5,1/3/2019 16:21,1,41
A3O7X46E3REM7I,25_OutFeed,3,4,phishing,182,1,98,5,1/3/2019 16:21,1,42
A3O7X46E3REM7I,25_OutFeed,3,5,ham,227,1,98,5,1/3/2019 16:21,0,42
A3O7X46E3REM7I,25_OutFeed,3,6,ham,230,0,96,1,1/3/2019 16:21,1,43
A3O7X46E3REM7I,25_OutFeed,3,7,phishing,186,1,96,5,1/3/2019 16:22,1,44
A3O7X46E3REM7I,25_OutFeed,3,8,ham,199,0,97,4,1/3/2019 16:22,1,45
A3O7X46E3REM7I,25_OutFeed,3,9,ham,232,0,99,5,1/3/2019 16:22,1,46
A3O7X46E3REM7I,25_OutFeed,3,10,ham,200,0,97,5,1/3/2019 16:22,1,47
A3Q0XAGQ7TD7MP,50_OutFeed,1,1,phishing,183,1,73,6,4/3/2019 15:06,1,1
A3Q0XAGQ7TD7MP,50_OutFeed,1,2,ham,237,0,99,3,4/3/2019 15:07,1,2
A3Q0XAGQ7TD7MP,50_OutFeed,1,3,ham,238,0,85,3,4/3/2019 15:07,1,3
A3Q0XAGQ7TD7MP,50_OutFeed,1,4,ham,234,1,97,5,4/3/2019 15:07,0,3
A3Q0XAGQ7TD7MP,50_OutFeed,1,5,ham,233,0,86,2,4/3/2019 15:08,1,4
A3Q0XAGQ7TD7MP,50_OutFeed,1,6,ham,198,0,91,2,4/3/2019 15:08,1,5
A3Q0XAGQ7TD7MP,50_OutFeed,1,7,phishing,178,0,69,4,4/3/2019 15:09,0,5
A3Q0XAGQ7TD7MP,50_OutFeed,1,8,ham,197,0,75,4,4/3/2019 15:09,1,6
A3Q0XAGQ7TD7MP,50_OutFeed,1,9,ham,207,0,57,3,4/3/2019 15:10,1,7
A3Q0XAGQ7TD7MP,50_OutFeed,1,10,ham,208,1,70,5,4/3/2019 15:10,0,7
A3Q0XAGQ7TD7MP,50_OutFeed,2,1,phishing,153,1,76,5,4/3/2019 15:10,1,8
A3Q0XAGQ7TD7MP,50_OutFeed,2,2,ham,230,0,81,4,4/3/2019 15:10,1,9
A3Q0XAGQ7TD7MP,50_OutFeed,2,3,phishing,96,0,100,2,4/3/2019 15:11,0,9
A3Q0XAGQ7TD7MP,50_OutFeed,2,4,ham,225,1,75,5,4/3/2019 15:11,0,9
A3Q0XAGQ7TD7MP,50_OutFeed,2,5,ham,190,1,72,5,4/3/2019 15:12,0,9
A3Q0XAGQ7TD7MP,50_OutFeed,2,6,phishing,81,1,100,6,4/3/2019 15:12,1,10
A3Q0XAGQ7TD7MP,50_OutFeed,2,7,phishing,145,0,85,2,4/3/2019 15:12,0,10
A3Q0XAGQ7TD7MP,50_OutFeed,2,8,phishing,23,1,90,6,4/3/2019 15:13,1,11
A3Q0XAGQ7TD7MP,50_OutFeed,2,9,ham,227,1,81,6,4/3/2019 15:14,0,11
A3Q0XAGQ7TD7MP,50_OutFeed,2,10,ham,222,1,87,6,4/3/2019 15:14,0,11
A3Q0XAGQ7TD7MP,50_OutFeed,2,11,ham,209,1,78,5,4/3/2019 15:14,0,11
A3Q0XAGQ7TD7MP,50_OutFeed,2,12,ham,218,1,80,6,4/3/2019 15:15,0,11
A3Q0XAGQ7TD7MP,50_OutFeed,2,13,phishing,33,1,100,6,4/3/2019 15:15,1,12
A3Q0XAGQ7TD7MP,50_OutFeed,2,14,phishing,137,1,98,6,4/3/2019 15:15,1,13
A3Q0XAGQ7TD7MP,50_OutFeed,2,15,ham,229,1,97,6,4/3/2019 15:15,0,13
A3Q0XAGQ7TD7MP,50_OutFeed,2,16,phishing,171,1,83,5,4/3/2019 15:16,1,14
A3Q0XAGQ7TD7MP,50_OutFeed,2,17,phishing,138,1,97,5,4/3/2019 15:16,1,15
A3Q0XAGQ7TD7MP,50_OutFeed,2,18,phishing,66,1,99,6,4/3/2019 15:16,1,16
A3Q0XAGQ7TD7MP,50_OutFeed,2,19,ham,228,1,76,5,4/3/2019 15:17,0,16
A3Q0XAGQ7TD7MP,50_OutFeed,2,20,ham,217,0,66,3,4/3/2019 15:17,1,17
A3Q0XAGQ7TD7MP,50_OutFeed,2,21,ham,213,0,79,3,4/3/2019 15:17,1,18
A3Q0XAGQ7TD7MP,50_OutFeed,2,22,phishing,135,0,74,5,4/3/2019 15:18,0,18
A3Q0XAGQ7TD7MP,50_OutFeed,2,23,phishing,8,1,86,6,4/3/2019 15:18,1,19
A3Q0XAGQ7TD7MP,50_OutFeed,2,24,phishing,64,1,95,6,4/3/2019 15:19,1,20
A3Q0XAGQ7TD7MP,50_OutFeed,2,25,ham,231,1,97,6,4/3/2019 15:19,0,20
A3Q0XAGQ7TD7MP,50_OutFeed,2,26,phishing,90,1,95,5,4/3/2019 15:20,1,21
A3Q0XAGQ7TD7MP,50_OutFeed,2,27,phishing,46,0,73,5,4/3/2019 15:20,0,21
A3Q0XAGQ7TD7MP,50_OutFeed,2,28,ham,214,0,100,2,4/3/2019 15:20,1,22
A3Q0XAGQ7TD7MP,50_OutFeed,2,29,phishing,97,1,96,6,4/3/2019 15:21,1,23
A3Q0XAGQ7TD7MP,50_OutFeed,2,30,phishing,88,1,93,6,4/3/2019 15:21,1,24
A3Q0XAGQ7TD7MP,50_OutFeed,2,31,ham,206,1,95,5,4/3/2019 15:21,0,24
A3Q0XAGQ7TD7MP,50_OutFeed,2,32,ham,191,0,74,4,4/3/2019 15:22,1,25
A3Q0XAGQ7TD7MP,50_OutFeed,2,33,ham,188,1,100,6,4/3/2019 15:22,0,25
A3Q0XAGQ7TD7MP,50_OutFeed,2,34,phishing,85,0,73,5,4/3/2019 15:22,0,25
A3Q0XAGQ7TD7MP,50_OutFeed,2,35,ham,192,0,77,5,4/3/2019 15:23,1,26
A3Q0XAGQ7TD7MP,50_OutFeed,2,36,ham,219,0,76,5,4/3/2019 15:23,1,27
A3Q0XAGQ7TD7MP,50_OutFeed,2,37,ham,196,0,77,3,4/3/2019 15:23,1,28
A3Q0XAGQ7TD7MP,50_OutFeed,2,38,phishing,102,1,95,6,4/3/2019 15:24,1,29
A3Q0XAGQ7TD7MP,50_OutFeed,2,39,ham,236,1,84,5,4/3/2019 15:24,0,29
A3Q0XAGQ7TD7MP,50_OutFeed,2,40,phishing,11,1,80,6,4/3/2019 15:24,1,30
A3Q0XAGQ7TD7MP,50_OutFeed,2,ch25,check,241,1,100,5,4/3/2019 15:19,1,20
A3Q0XAGQ7TD7MP,50_OutFeed,2,ch9,check,240,1,100,6,4/3/2019 15:13,1,11
A3Q0XAGQ7TD7MP,50_OutFeed,3,1,ham,212,1,98,6,4/3/2019 15:25,0,30
A3Q0XAGQ7TD7MP,50_OutFeed,3,2,ham,235,0,76,5,4/3/2019 15:25,1,31
A3Q0XAGQ7TD7MP,50_OutFeed,3,3,ham,215,0,76,2,4/3/2019 15:25,1,32
A3Q0XAGQ7TD7MP,50_OutFeed,3,4,ham,210,0,73,3,4/3/2019 15:26,1,33
A3Q0XAGQ7TD7MP,50_OutFeed,3,5,phishing,179,1,98,6,4/3/2019 15:26,1,34
A3Q0XAGQ7TD7MP,50_OutFeed,3,6,ham,193,0,91,2,4/3/2019 15:26,1,35
A3Q0XAGQ7TD7MP,50_OutFeed,3,7,ham,239,1,75,5,4/3/2019 15:26,0,35
A3Q0XAGQ7TD7MP,50_OutFeed,3,8,ham,224,0,75,3,4/3/2019 15:27,1,36
A3Q0XAGQ7TD7MP,50_OutFeed,3,9,ham,199,1,91,5,4/3/2019 15:27,0,36
A3Q0XAGQ7TD7MP,50_OutFeed,3,10,phishing,183,1,87,6,4/3/2019 15:27,1,37
A3Q6MLGAKB7K0C,25_OutFeed,1,1,ham,190,0,97,2,6/3/2019 12:33,1,1
A3Q6MLGAKB7K0C,25_OutFeed,1,2,ham,230,0,92,1,6/3/2019 12:34,1,2
A3Q6MLGAKB7K0C,25_OutFeed,1,3,phishing,179,1,86,6,6/3/2019 12:34,1,3
A3Q6MLGAKB7K0C,25_OutFeed,1,4,ham,193,0,91,4,6/3/2019 12:34,1,4
A3Q6MLGAKB7K0C,25_OutFeed,1,5,ham,200,0,98,2,6/3/2019 12:35,1,5
A3Q6MLGAKB7K0C,25_OutFeed,1,6,ham,191,0,94,5,6/3/2019 12:35,1,6
A3Q6MLGAKB7K0C,25_OutFeed,1,7,ham,236,0,96,2,6/3/2019 12:36,1,7
A3Q6MLGAKB7K0C,25_OutFeed,1,8,ham,195,0,98,2,6/3/2019 12:36,1,8
A3Q6MLGAKB7K0C,25_OutFeed,1,9,ham,238,0,97,5,6/3/2019 12:37,1,9
A3Q6MLGAKB7K0C,25_OutFeed,1,10,phishing,182,1,91,6,6/3/2019 12:37,1,10
A3Q6MLGAKB7K0C,25_OutFeed,2,1,ham,207,0,92,5,6/3/2019 12:38,1,11
A3Q6MLGAKB7K0C,25_OutFeed,2,2,ham,208,0,86,1,6/3/2019 12:38,1,12
A3Q6MLGAKB7K0C,25_OutFeed,2,3,phishing,31,1,78,6,6/3/2019 12:39,1,13
A3Q6MLGAKB7K0C,25_OutFeed,2,4,ham,237,0,92,5,6/3/2019 12:39,1,14
A3Q6MLGAKB7K0C,25_OutFeed,2,5,ham,192,0,89,2,6/3/2019 12:39,1,15
A3Q6MLGAKB7K0C,25_OutFeed,2,6,ham,194,0,87,2,6/3/2019 12:40,1,16
A3Q6MLGAKB7K0C,25_OutFeed,2,7,ham,210,0,93,2,6/3/2019 12:41,1,17
A3Q6MLGAKB7K0C,25_OutFeed,2,8,ham,196,1,88,6,6/3/2019 12:42,0,17
A3Q6MLGAKB7K0C,25_OutFeed,2,9,ham,206,0,90,2,6/3/2019 12:42,1,18
A3Q6MLGAKB7K0C,25_OutFeed,2,10,phishing,6,1,96,6,6/3/2019 12:42,1,19
A3Q6MLGAKB7K0C,25_OutFeed,2,11,ham,187,0,78,5,6/3/2019 12:43,1,20
A3Q6MLGAKB7K0C,25_OutFeed,2,12,phishing,13,1,98,6,6/3/2019 12:43,1,21
A3Q6MLGAKB7K0C,25_OutFeed,2,13,ham,239,0,90,2,6/3/2019 12:43,1,22
A3Q6MLGAKB7K0C,25_OutFeed,2,14,ham,209,0,98,5,6/3/2019 12:44,1,23
A3Q6MLGAKB7K0C,25_OutFeed,2,15,phishing,89,1,100,6,6/3/2019 12:44,1,24
A3Q6MLGAKB7K0C,25_OutFeed,2,16,ham,231,0,94,2,6/3/2019 12:45,1,25
A3Q6MLGAKB7K0C,25_OutFeed,2,17,ham,235,0,95,5,6/3/2019 12:45,1,26
A3Q6MLGAKB7K0C,25_OutFeed,2,18,ham,220,0,96,2,6/3/2019 12:45,1,27
A3Q6MLGAKB7K0C,25_OutFeed,2,19,phishing,85,1,94,5,6/3/2019 12:46,1,28
A3Q6MLGAKB7K0C,25_OutFeed,2,20,phishing,162,1,100,6,6/3/2019 12:46,1,29
A3Q6MLGAKB7K0C,25_OutFeed,2,21,ham,197,0,94,5,6/3/2019 12:46,1,30
A3Q6MLGAKB7K0C,25_OutFeed,2,22,ham,216,1,92,5,6/3/2019 12:47,0,30
A3Q6MLGAKB7K0C,25_OutFeed,2,23,ham,224,0,91,2,6/3/2019 12:47,1,31
