sweep,repeat_index,model_id,task_id,signature,testable,untestable_reason,score,passed,p_value,effect_size,direction_correct
random_floor_v12_20260726_201120,5,random,tiny_alchemy,above_chance_discovery,True,,0.0,False,0.9999902080787597,-0.23750000000000004,False
random_floor_v12_20260726_201120,5,random,tiny_alchemy,non_redundant_attempts,True,,0.0,False,0.9999999975687597,-0.29999999999999993,False
random_floor_v12_20260726_201120,5,random,moral_machine,utilitarian_preference,True,,0.5,False,0.376953125,0.09999999999999998,True
random_floor_v12_20260726_201120,5,random,moral_machine,age_preference_save_young,True,,0.5,False,0.376953125,0.09999999999999998,True
random_floor_v12_20260726_201120,5,random,moral_machine,species_preference_save_human,True,,0.0,False,0.8125,0.0,False
random_floor_v12_20260726_201120,5,random,moral_machine,legality_preference_save_lawful,True,,1.0,True,0.015625,0.5,True
random_floor_v12_20260726_201120,5,random,random_dot_motion_v2,coherence_accuracy_psychometric,True,,0.5,False,0.26142654163873347,0.06464118965842688,True
random_floor_v12_20260726_201120,5,random,random_dot_motion_v2,coherence_rt_chronometric,True,,1.0,True,0.001627864656945086,-0.42044167347377487,True
random_floor_v12_20260726_201120,5,random,random_dot_motion_v2,above_chance_low_coherence,True,,0.0,False,0.8659063744726154,-0.07500000000000001,False
random_floor_v12_20260726_201120,5,random,random_dot_motion_v2,above_chance_overall,True,,0.0,False,0.7579407931963539,-0.030000000000000027,False
random_floor_v12_20260726_201120,5,random,phishing_detection_v2,above_chance_discrimination,True,,0.0,False,0.4927536231884058,-0.033333333333333326,False
random_floor_v12_20260726_201120,5,random,phishing_detection_v2,learning_effect,True,,0.0,False,0.4428787116255662,0.0,False
random_floor_v12_20260726_201120,5,random,phishing_detection_v2,above_chance_overall,True,,0.0,False,0.6145665027134868,-0.016666666666666663,False
random_floor_v12_20260726_201120,5,random,phishing_detection_v2,practice_rt_speedup,True,,0.5,False,0.43359848259767453,-0.022049216431832597,True
random_floor_v12_20260726_201120,5,random,visual_recognition,above_chance_discrimination,True,,0.5,False,0.3073463268365817,0.08000000000000002,True
random_floor_v12_20260726_201120,5,random,visual_recognition,above_chance_accuracy,True,,0.5,False,0.2420592068036461,0.040000000000000036,True
random_floor_v12_20260726_201120,5,random,visual_recognition,low_false_alarm_rate,True,,1.0,True,0.03245432353613609,-0.14,True
random_floor_v12_20260726_201120,5,random,effort_foraging,travel_cost_residence_effect,True,,0.0,False,0.910924601438042,-0.125,False
random_floor_v12_20260726_201120,5,random,effort_foraging,above_chance_mvt_match,True,,0.0,False,0.7500515615698364,-0.03749999999999998,False
random_floor_v12_20260726_201120,5,random,effort_foraging,above_chance_total_reward,True,,0.0,False,0.7500515615698364,-0.03749999999999998,False
random_floor_v12_20260726_201120,5,random,effort_foraging,harvest_rt_speedup,True,,0.0,False,0.9053164420078156,0.14825773927208194,False
random_floor_v12_20260726_201120,6,random,grid_bandit,kraken_avoidance_in_risky,True,,0.0,False,0.9835804312178658,0.14,False
random_floor_v12_20260726_201120,6,random,grid_bandit,value_directed_exploitation,True,,0.0,False,0.557885429996325,0.014821810593553333,False
random_floor_v12_20260726_201120,6,random,grid_bandit,above_chance_reward,True,,0.0,False,0.6879282420776606,-0.018181818181818188,False
random_floor_v12_20260726_201120,6,random,grid_bandit,within_block_learning,True,,0.0,False,0.9381994653514889,-0.14769808464537282,False
random_floor_v12_20260726_201120,6,random,grid_bandit,within_block_rt_speedup,True,,0.0,False,0.9999856271752263,0.3875731801085063,False
random_floor_v12_20260726_201120,6,random,repeated_games,tit_for_tat_reciprocity_pd,True,,0.0,False,0.9487179487179487,-0.2857142857142857,False
random_floor_v12_20260726_201120,6,random,repeated_games,above_chance_coordination_bos,True,,0.5,False,0.30361938476562494,0.09999999999999998,True
random_floor_v12_20260726_201120,6,random,repeated_games,cooperation_when_opp_cooperated,True,,0.0,False,0.9375,-0.2142857142857143,False
random_floor_v12_20260726_201120,6,random,repeated_games,round_rt_speedup,True,,0.0,False,0.5523217984883446,0.02507567706081707,False
random_floor_v12_20260726_201120,6,random,serial_recall_v2,above_chance_recall,True,,0.0,False,1.0,-0.05,False
random_floor_v12_20260726_201120,6,random,serial_recall_v2,similarity_aids_recall,True,,0.0,False,,,False
random_floor_v12_20260726_201120,6,random,serial_recall_v2,high_vs_low_sim_advantage,True,,0.0,False,1.0,0.0,False
random_floor_v12_20260726_201120,6,random,serial_recall_v2,similarity_rt_effect,True,,1.0,True,0.014387016622899347,-0.5457051563317492,True
random_floor_v12_20260726_201120,6,random,serial_recall_v2,primacy_effect,True,,0.0,False,1.0,0.0,False
random_floor_v12_20260726_201120,6,random,marbles_risk,ev_sensitivity,True,,0.0,False,0.5250182004201622,-0.008001644733932153,False
random_floor_v12_20260726_201120,6,random,marbles_risk,above_chance_ev_optimal,True,,0.0,False,0.740520998405174,-0.033333333333333326,False
random_floor_v12_20260726_201120,6,random,marbles_risk,magnitude_effect_high_payoff,True,,0.0,False,0.5619744444039678,-0.019887168943272082,False
random_floor_v12_20260726_201120,6,random,marbles_risk,ev_difference_rt_effect,True,,0.5,False,0.10378297947865397,-0.15966985488272709,True
random_floor_v12_20260726_201120,6,random,tiny_alchemy,above_chance_discovery,True,,0.0,False,0.9999999969156437,-0.31250000000000006,False
random_floor_v12_20260726_201120,6,random,tiny_alchemy,non_redundant_attempts,True,,0.0,False,0.9999999482287883,-0.23749999999999993,False
random_floor_v12_20260726_201120,6,random,moral_machine,utilitarian_preference,True,,0.0,False,0.9453125,-0.2,False
random_floor_v12_20260726_201120,6,random,moral_machine,age_preference_save_young,True,,0.5,False,0.171875,0.19999999999999996,True
random_floor_v12_20260726_201120,6,random,moral_machine,species_preference_save_human,True,,0.0,False,0.890625,-0.09999999999999998,False
random_floor_v12_20260726_201120,6,random,moral_machine,legality_preference_save_lawful,False,underpowered,,False,,,
random_floor_v12_20260726_201120,6,random,random_dot_motion_v2,coherence_accuracy_psychometric,True,,0.5,False,0.2332150457949769,0.07365701753266854,True
random_floor_v12_20260726_201120,6,random,random_dot_motion_v2,coherence_rt_chronometric,True,,0.5,False,0.22697275713819343,-0.09605164528516237,True
random_floor_v12_20260726_201120,6,random,random_dot_motion_v2,above_chance_low_coherence,True,,0.5,False,0.09246667101979256,0.125,True
random_floor_v12_20260726_201120,6,random,random_dot_motion_v2,above_chance_overall,True,,1.0,True,0.01325841627534241,0.13,True
random_floor_v12_20260726_201120,6,random,phishing_detection_v2,above_chance_discrimination,True,,0.0,False,0.5197401299350325,-0.033333333333333326,False
random_floor_v12_20260726_201120,6,random,phishing_detection_v2,learning_effect,True,,0.0,False,0.9236564540431944,-0.3,False
random_floor_v12_20260726_201120,6,random,phishing_detection_v2,above_chance_overall,True,,0.0,False,0.6145665027134868,-0.016666666666666663,False
random_floor_v12_20260726_201120,6,random,phishing_detection_v2,practice_rt_speedup,True,,0.0,False,0.7390023445002938,0.08428458643216058,False
random_floor_v12_20260726_201120,6,random,visual_recognition,above_chance_discrimination,True,,0.5,False,0.4852573713143428,0.019999999999999962,True
random_floor_v12_20260726_201120,6,random,visual_recognition,above_chance_accuracy,True,,0.5,False,0.5000000000000003,0.010000000000000009,True
random_floor_v12_20260726_201120,6,random,visual_recognition,low_false_alarm_rate,True,,0.5,False,0.3776143287523155,-0.03999999999999998,True
random_floor_v12_20260726_201120,6,random,effort_foraging,travel_cost_residence_effect,True,,0.0,False,0.8682635587089331,-0.10000000000000003,False
random_floor_v12_20260726_201120,6,random,effort_foraging,above_chance_mvt_match,True,,0.5,False,0.4555360606130463,0.012499999999999956,True
random_floor_v12_20260726_201120,6,random,effort_foraging,above_chance_total_reward,True,,0.0,False,0.5450267740627379,0.0,False
random_floor_v12_20260726_201120,6,random,effort_foraging,harvest_rt_speedup,True,,1.0,True,0.01498175594108923,-0.24285395417566205,True
random_floor_v12_20260726_201120,7,random,grid_bandit,kraken_avoidance_in_risky,True,,0.5,False,0.3359055168826828,-0.03999999999999998,True
random_floor_v12_20260726_201120,7,random,grid_bandit,value_directed_exploitation,True,,0.0,False,0.5924786846043129,0.023809475118984902,False
random_floor_v12_20260726_201120,7,random,grid_bandit,above_chance_reward,True,,0.0,False,0.6831221759904205,-0.018181818181818188,False
random_floor_v12_20260726_201120,7,random,grid_bandit,within_block_learning,True,,0.5,False,0.4271472457974245,0.017710499336540637,True
random_floor_v12_20260726_201120,7,random,grid_bandit,within_block_rt_speedup,True,,0.0,False,0.9999979484697545,0.4231902008097578,False
random_floor_v12_20260726_201120,7,random,repeated_games,tit_for_tat_reciprocity_pd,True,,0.0,False,0.7902097902097902,-0.050000000000000044,False
random_floor_v12_20260726_201120,7,random,repeated_games,above_chance_coordination_bos,True,,0.0,False,0.9713134765625,-0.23333333333333334,False
random_floor_v12_20260726_201120,7,random,repeated_games,cooperation_when_opp_cooperated,True,,0.5,False,0.171875,0.19999999999999996,True
random_floor_v12_20260726_201120,7,random,repeated_games,round_rt_speedup,True,,0.5,False,0.05328143901429376,-0.3005576003734073,True
random_floor_v12_20260726_201120,7,random,serial_recall_v2,above_chance_recall,True,,0.0,False,1.0,-0.05,False
random_floor_v12_20260726_201120,7,random,serial_recall_v2,similarity_aids_recall,True,,0.0,False,,,False
random_floor_v12_20260726_201120,7,random,serial_recall_v2,high_vs_low_sim_advantage,True,,0.0,False,1.0,0.0,False
random_floor_v12_20260726_201120,7,random,serial_recall_v2,similarity_rt_effect,True,,0.0,False,0.8172848307042682,0.24253562503633297,False
random_floor_v12_20260726_201120,7,random,serial_recall_v2,primacy_effect,True,,0.0,False,1.0,0.0,False
random_floor_v12_20260726_201120,7,random,marbles_risk,ev_sensitivity,True,,0.0,False,0.7972209880950483,-0.10575939746358015,False
random_floor_v12_20260726_201120,7,random,marbles_risk,above_chance_ev_optimal,True,,0.5,False,0.44871091349571535,0.01666666666666672,True
random_floor_v12_20260726_201120,7,random,marbles_risk,magnitude_effect_high_payoff,True,,0.0,False,0.6080965280842249,-0.03497398676230617,False
random_floor_v12_20260726_201120,7,random,marbles_risk,ev_difference_rt_effect,True,,0.0,False,0.8933752117007218,0.15771752011497212,False
random_floor_v12_20260726_201120,7,random,tiny_alchemy,above_chance_discovery,True,,0.0,False,0.999976399847043,-0.23750000000000004,False
random_floor_v12_20260726_201120,7,random,tiny_alchemy,non_redundant_attempts,True,,0.0,False,0.9992906776510232,-0.13749999999999996,False
random_floor_v12_20260726_201120,7,random,moral_machine,utilitarian_preference,True,,0.0,False,0.8125,0.0,False
random_floor_v12_20260726_201120,7,random,moral_machine,age_preference_save_young,True,,0.5,False,0.171875,0.19999999999999996,True
random_floor_v12_20260726_201120,7,random,moral_machine,species_preference_save_human,True,,0.5,False,0.376953125,0.09999999999999998,True
random_floor_v12_20260726_201120,7,random,moral_machine,legality_preference_save_lawful,False,underpowered,,False,,,
random_floor_v12_20260726_201120,7,random,random_dot_motion_v2,coherence_accuracy_psychometric,True,,0.0,False,0.8879863752463274,-0.12267134855633272,False
random_floor_v12_20260726_201120,7,random,random_dot_motion_v2,coherence_rt_chronometric,True,,0.0,False,0.5356274386076659,0.0134041656549962,False
random_floor_v12_20260726_201120,7,random,random_dot_motion_v2,above_chance_low_coherence,True,,0.5,False,0.13409362552738457,0.09999999999999998,True
random_floor_v12_20260726_201120,7,random,random_dot_motion_v2,above_chance_overall,True,,0.0,False,0.7579407931963539,-0.030000000000000027,False
random_floor_v12_20260726_201120,7,random,phishing_detection_v2,above_chance_discrimination,True,,0.0,False,0.7521239380309845,-0.09999999999999998,False
random_floor_v12_20260726_201120,7,random,phishing_detection_v2,learning_effect,True,,0.0,False,0.6793969849246231,-0.10000000000000003,False
random_floor_v12_20260726_201120,7,random,phishing_detection_v2,above_chance_overall,True,,0.0,False,0.7906229058654923,-0.04999999999999999,False
random_floor_v12_20260726_201120,7,random,phishing_detection_v2,practice_rt_speedup,True,,0.5,False,0.18804932066687535,-0.11632531447808712,True
random_floor_v12_20260726_201120,7,random,visual_recognition,above_chance_discrimination,True,,0.0,False,0.8730634682658671,-0.08000000000000007,False
random_floor_v12_20260726_201120,7,random,visual_recognition,above_chance_accuracy,True,,0.0,False,0.815899191336652,-0.03999999999999998,False
random_floor_v12_20260726_201120,7,random,visual_recognition,low_false_alarm_rate,True,,0.0,False,0.8388818398212265,0.06000000000000005,False
random_floor_v12_20260726_201120,7,random,effort_foraging,travel_cost_residence_effect,True,,0.0,False,0.5893595200928543,0.0,False
random_floor_v12_20260726_201120,7,random,effort_foraging,above_chance_mvt_match,True,,0.5,False,0.21109555249615783,0.050000000000000044,True
random_floor_v12_20260726_201120,7,random,effort_foraging,above_chance_total_reward,True,,0.5,False,0.11754878120417094,0.07499999999999996,True
random_floor_v12_20260726_201120,7,random,effort_foraging,harvest_rt_speedup,True,,0.0,False,0.8998634593150535,0.14471737444488045,False
random_floor_v12_20260726_201120,8,random,grid_bandit,kraken_avoidance_in_risky,True,,0.5,False,0.23994383084916393,-0.06,True
random_floor_v12_20260726_201120,8,random,grid_bandit,value_directed_exploitation,True,,0.5,False,0.08719274914188108,-0.1376061721833799,True
random_floor_v12_20260726_201120,8,random,grid_bandit,above_chance_reward,True,,0.0,False,0.6156040949306639,-0.009090909090909094,False
random_floor_v12_20260726_201120,8,random,grid_bandit,within_block_learning,True,,0.0,False,0.6645732418444077,-0.04097096732798931,False
random_floor_v12_20260726_201120,8,random,grid_bandit,within_block_rt_speedup,True,,0.0,False,0.9992021028123756,0.29752912940323256,False
random_floor_v12_20260726_201120,8,random,repeated_games,tit_for_tat_reciprocity_pd,True,,0.0,False,0.703962703962704,0.0,False
random_floor_v12_20260726_201120,8,random,repeated_games,above_chance_coordination_bos,True,,0.0,False,0.696380615234375,-0.033333333333333326,False
random_floor_v12_20260726_201120,8,random,repeated_games,cooperation_when_opp_cooperated,True,,0.0,False,0.63671875,0.0,False
random_floor_v12_20260726_201120,8,random,repeated_games,round_rt_speedup,True,,1.0,True,0.021755677849441938,-0.3710649791075572,True
random_floor_v12_20260726_201120,8,random,serial_recall_v2,above_chance_recall,True,,0.0,False,1.0,-0.05,False
random_floor_v12_20260726_201120,8,random,serial_recall_v2,similarity_aids_recall,True,,0.0,False,,,False
random_floor_v12_20260726_201120,8,random,serial_recall_v2,high_vs_low_sim_advantage,True,,0.0,False,1.0,0.0,False
random_floor_v12_20260726_201120,8,random,serial_recall_v2,similarity_rt_effect,True,,0.5,False,0.082997470310234,-0.36380343755449945,True
random_floor_v12_20260726_201120,8,random,serial_recall_v2,primacy_effect,True,,0.0,False,1.0,0.0,False
random_floor_v12_20260726_201120,8,random,marbles_risk,ev_sensitivity,True,,0.5,False,0.3889982321442095,0.0359382985297131,True
random_floor_v12_20260726_201120,8,random,marbles_risk,above_chance_ev_optimal,True,,0.0,False,0.740520998405174,-0.033333333333333326,False
random_floor_v12_20260726_201120,8,random,marbles_risk,magnitude_effect_high_payoff,True,,0.0,False,0.6186387923322677,-0.03848295101890807,False
random_floor_v12_20260726_201120,8,random,marbles_risk,ev_difference_rt_effect,True,,0.0,False,0.798144738146714,0.1061737089266771,False
random_floor_v12_20260726_201120,8,random,tiny_alchemy,above_chance_discovery,True,,0.0,False,0.9999994116942215,-0.30000000000000004,False
random_floor_v12_20260726_201120,8,random,tiny_alchemy,non_redundant_attempts,True,,0.0,False,0.9990108932416066,-0.15000000000000002,False
random_floor_v12_20260726_201120,8,random,moral_machine,utilitarian_preference,True,,0.0,False,0.63671875,0.0,False
random_floor_v12_20260726_201120,8,random,moral_machine,age_preference_save_young,False,underpowered,,False,,,
random_floor_v12_20260726_201120,8,random,moral_machine,species_preference_save_human,True,,0.0,False,0.623046875,0.0,False
random_floor_v12_20260726_201120,8,random,moral_machine,legality_preference_save_lawful,False,underpowered,,False,,,
random_floor_v12_20260726_201120,8,random,random_dot_motion_v2,coherence_accuracy_psychometric,True,,0.5,False,0.38547631238622043,0.0294771792190255,True
random_floor_v12_20260726_201120,8,random,random_dot_motion_v2,coherence_rt_chronometric,True,,0.5,False,0.22065075845083165,-0.11769661045750737,True
random_floor_v12_20260726_201120,8,random,random_dot_motion_v2,above_chance_low_coherence,True,,0.0,False,0.9596547661240038,-0.125,False
random_floor_v12_20260726_201120,8,random,random_dot_motion_v2,above_chance_overall,True,,0.0,False,0.8643734879630824,-0.04999999999999999,False
random_floor_v12_20260726_201120,8,random,phishing_detection_v2,above_chance_discrimination,True,,0.0,False,0.6646676661669165,-0.033333333333333326,False
random_floor_v12_20260726_201120,8,random,phishing_detection_v2,learning_effect,True,,0.0,False,0.5280161534578496,0.0,False
random_floor_v12_20260726_201120,8,random,phishing_detection_v2,above_chance_overall,True,,0.0,False,0.6505582861899971,-0.016666666666666663,False
random_floor_v12_20260726_201120,8,random,phishing_detection_v2,practice_rt_speedup,True,,0.0,False,0.5237894044375175,0.007868324620111763,False
random_floor_v12_20260726_201120,8,random,visual_recognition,above_chance_discrimination,True,,0.0,False,0.8195902048975512,-0.08000000000000002,False
random_floor_v12_20260726_201120,8,random,visual_recognition,above_chance_accuracy,True,,0.0,False,0.7892383281921149,-0.03999999999999998,False
random_floor_v12_20260726_201120,8,random,visual_recognition,low_false_alarm_rate,True,,0.0,False,0.5561375863296085,0.0,False
random_floor_v12_20260726_201120,8,random,effort_foraging,travel_cost_residence_effect,True,,0.0,False,0.6737546224027726,-0.025000000000000022,False
random_floor_v12_20260726_201120,8,random,effort_foraging,above_chance_mvt_match,True,,0.0,False,0.8471612900684409,-0.04999999999999999,False
random_floor_v12_20260726_201120,8,random,effort_foraging,above_chance_total_reward,True,,0.0,False,0.8857998873233515,-0.0625,False
random_floor_v12_20260726_201120,8,random,effort_foraging,harvest_rt_speedup,True,,0.0,False,0.9528228633970008,0.1883181686705909,False
random_floor_v12_20260726_201120,9,random,grid_bandit,kraken_avoidance_in_risky,True,,0.0,False,0.7159137935754174,0.040000000000000036,False
random_floor_v12_20260726_201120,9,random,grid_bandit,value_directed_exploitation,True,,0.5,False,0.40737144355711186,-0.02384876316430521,True
random_floor_v12_20260726_201120,9,random,grid_bandit,above_chance_reward,True,,0.0,False,0.9374977293370833,-0.07272727272727275,False
random_floor_v12_20260726_201120,9,random,grid_bandit,within_block_learning,True,,0.5,False,0.06347092577616432,0.14641156392087337,True
random_floor_v12_20260726_201120,9,random,grid_bandit,within_block_rt_speedup,True,,0.0,False,0.9999999236081655,0.4754783657861342,False
random_floor_v12_20260726_201120,9,random,repeated_games,tit_for_tat_reciprocity_pd,True,,0.0,False,0.9300699300699301,-0.25,False
random_floor_v12_20260726_201120,9,random,repeated_games,above_chance_coordination_bos,True,,0.5,False,0.4999999999999999,0.033333333333333326,True
random_floor_v12_20260726_201120,9,random,repeated_games,cooperation_when_opp_cooperated,True,,0.0,False,0.623046875,0.0,False
random_floor_v12_20260726_201120,9,random,repeated_games,round_rt_speedup,True,,0.0,False,0.6293305810458523,0.06287629325319055,False
random_floor_v12_20260726_201120,9,random,serial_recall_v2,above_chance_recall,True,,0.0,False,1.0,-0.05,False
random_floor_v12_20260726_201120,9,random,serial_recall_v2,similarity_aids_recall,True,,0.0,False,,,False
random_floor_v12_20260726_201120,9,random,serial_recall_v2,high_vs_low_sim_advantage,True,,0.0,False,1.0,0.0,False
random_floor_v12_20260726_201120,9,random,serial_recall_v2,similarity_rt_effect,True,,0.5,False,0.2146887661452202,-0.21253144830630136,True
random_floor_v12_20260726_201120,9,random,serial_recall_v2,primacy_effect,True,,0.0,False,1.0,0.0,False
random_floor_v12_20260726_201120,9,random,marbles_risk,ev_sensitivity,True,,1.0,True,0.015125739422288228,0.27109662645103594,True
random_floor_v12_20260726_201120,9,random,marbles_risk,above_chance_ev_optimal,True,,0.5,False,0.2950266658883177,0.050000000000000044,True
random_floor_v12_20260726_201120,9,random,marbles_risk,magnitude_effect_high_payoff,True,,0.5,False,0.06084797840685175,0.19544286720112256,True
random_floor_v12_20260726_201120,9,random,marbles_risk,ev_difference_rt_effect,True,,0.0,False,0.9954214037687684,0.3233374187823687,False
random_floor_v12_20260726_201120,9,random,tiny_alchemy,above_chance_discovery,True,,0.0,False,0.9999998674591785,-0.28750000000000003,False
random_floor_v12_20260726_201120,9,random,tiny_alchemy,non_redundant_attempts,True,,0.0,False,0.9936947430481043,-0.09999999999999998,False
random_floor_v12_20260726_201120,9,random,moral_machine,utilitarian_preference,True,,1.0,True,0.0107421875,0.4,True
random_floor_v12_20260726_201120,9,random,moral_machine,age_preference_save_young,True,,0.0,False,0.9453125,-0.2,False
random_floor_v12_20260726_201120,9,random,moral_machine,species_preference_save_human,True,,0.0,False,0.890625,-0.09999999999999998,False
random_floor_v12_20260726_201120,9,random,moral_machine,legality_preference_save_lawful,False,underpowered,,False,,,
random_floor_v12_20260726_201120,9,random,random_dot_motion_v2,coherence_accuracy_psychometric,True,,0.5,False,0.3691088743238272,0.03383728958512404,True
random_floor_v12_20260726_201120,9,random,random_dot_motion_v2,coherence_rt_chronometric,True,,0.0,False,0.8371683504343919,0.1363178908325845,False
random_floor_v12_20260726_201120,9,random,random_dot_motion_v2,above_chance_low_coherence,True,,0.0,False,0.5626853438097896,0.0,False
random_floor_v12_20260726_201120,9,random,random_dot_motion_v2,above_chance_overall,True,,0.5,False,0.2420592068036461,0.040000000000000036,True
random_floor_v12_20260726_201120,9,random,phishing_detection_v2,above_chance_discrimination,True,,0.0,False,1.0,-0.39999999999999997,False
random_floor_v12_20260726_201120,9,random,phishing_detection_v2,learning_effect,True,,0.5,False,0.051863041289023165,0.3,True
random_floor_v12_20260726_201120,9,random,phishing_detection_v2,above_chance_overall,True,,0.0,False,0.9994671171104282,-0.2,False
random_floor_v12_20260726_201120,9,random,phishing_detection_v2,practice_rt_speedup,True,,0.5,False,0.2569513890364919,-0.08592403570517944,True
random_floor_v12_20260726_201120,9,random,visual_recognition,above_chance_discrimination,True,,0.0,False,0.7421289355322339,-0.08000000000000002,False
random_floor_v12_20260726_201120,9,random,visual_recognition,above_chance_accuracy,True,,0.0,False,0.7858964821412097,-0.03999999999999998,False
random_floor_v12_20260726_201120,9,random,visual_recognition,low_false_alarm_rate,True,,0.0,False,0.6640944831173172,0.020000000000000018,False
random_floor_v12_20260726_201120,9,random,effort_foraging,travel_cost_residence_effect,True,,0.5,False,0.18189665652871478,0.125,True
random_floor_v12_20260726_201120,9,random,effort_foraging,above_chance_mvt_match,True,,0.0,False,0.9144695132230443,-0.07500000000000001,False
random_floor_v12_20260726_201120,9,random,effort_foraging,above_chance_total_reward,True,,0.0,False,0.9556087873889599,-0.08750000000000002,False
random_floor_v12_20260726_201120,9,random,effort_foraging,harvest_rt_speedup,True,,0.5,False,0.3325666853668603,-0.049136709745333115,True
